Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated,spot_cost,strategy_cost_daily
2025-12-03,-0.7215289468921728,0.0,5001923.9828983545,4937830279.9829,4937830279.9829,0.0,0.0,230.45415000000003,420.0,398.6,394.55,394.39,342.23,280.65,0.0,-0.9466034173965454,-0.8183003664016724,-0.9941591024398804,-0.5866952538490295,-0.9902135729789734,-0.9588002562522888,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,17407808.2149255,17407808.2149255
2025-12-04,-0.6014864708285839,0.0,5001923.9828983545,4937830279.9829,4937830279.9829,0.0,0.0,237.3106,420.0,398.08,393.72,393.52,341.58,280.17,0.0,-0.8369185924530029,-0.7339953780174255,-0.958716869354248,-0.18588252365589142,-0.8822436928749084,-0.84025639295578,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,17133701.4438668,17133701.4438668
2025-12-05,-0.5539808256273905,0.0,5001923.9828983545,4937830279.9829,4937830279.9829,0.0,0.0,188.3115,414.71,397.32,392.74,392.54,340.83,279.61,0.0,0.2702784836292267,-0.7705281972885132,-0.9133591651916504,-0.08999661356210709,-0.6522918343544006,-0.7575284838676453,0,-1,-1,0,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,14636471.6037735,14636471.6037735
2025-12-09,-0.5546440530878176,0.0,5001923.9828983545,4937830279.9829,4937830279.9829,0.0,0.0,219.91283333333337,408.07,396.25,391.56,391.4,339.94,280.65,0.0,0.01204671524465084,-0.8901499509811401,-0.9250384569168091,0.11120373010635376,-0.5437504649162292,-0.8682723045349121,0,-1,-1,0,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,14883447.220416002,14883447.220416002
2025-12-10,-0.9315015811034768,0.0,5001923.9828983545,4937380279.9829,4832080279.9829,105300000.0,0.0,202.30094999999997,250.0,250.0,250.0,390.26,339.06,280.65,1800000.0,0.4520278573036194,-0.8037835359573364,-0.674375057220459,0.3920694887638092,-0.22591440379619598,-0.5662401914596558,1,-1,-1,0,0,-1,1,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,450000.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,5,0,0,0,0,0,0,0,14500717.050090149,14950717.050090149
2025-12-11,-1.821602813988888,0.0,5001923.9828983545,4935761208.7829,4713331363.9829,222429844.8,0.0,235.0135,250.0,250.0,250.0,389.13,338.18,280.65,3240000.0,-0.8230621218681335,-0.7852634191513062,-0.029420755803585052,0.828235924243927,0.5389143228530884,-0.23218975961208344,-1,-1,0,1,1,0,-1,0,0,1,1,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1619071.2000000002,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,-5,0,0,4,5,0,0,0,17070835.643693503,18689906.843693502
2025-12-12,-1.3107641727804022,-3099600.0000000047,1902323.9828983499,4931412804.7829,4470783559.9829,460629244.8,1968085.1686410285,251.70760000000004,252.0,255.0,255.0,388.04,337.33,280.65,7920000.0,-0.095008485019207,0.41275426745414734,0.924669086933136,0.7041037082672119,0.9641842246055603,0.8252883553504944,0,0,1,1,1,1,0,0,1,0,0,1,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1248804.0,-3099600.0000000047,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,7,0,0,6,0,0,18546848.220867604,22895252.220867608
2025-12-15,-1.3849039574711017,-3833999.9999999814,-1931676.0171016315,4927746409.9829,4411764241.9829,515982168.0,720920.0078388699,293.72229999999996,250.24,254.9,254.59,387.07,336.55,280.65,8640000.0,0.9367963075637817,-0.544491708278656,0.7055245041847229,0.15546882152557373,-0.4744787812232971,0.7739899754524231,1,-1,1,0,-1,1,1,0,0,0,-1,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1236394.8,-3833999.9999999814,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,7,0,0,0,-5,0,0,0,19708628.5742413,24779023.37424128
2025-12-16,-1.1452368318642883,4129199.999999959,2197523.9828983275,4925959128.7829,4430908303.9829,495050824.79999995,1955156.492168162,324.73886666666664,252.0,255.0,255.0,386.14,335.81,280.65,8640000.0,-0.9845498204231262,-0.05330943316221237,0.33456507325172424,0.5597472190856934,0.5369185209274292,0.7081982493400574,-1,0,0,1,1,1,-1,0,0,0,1,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1481281.2000000002,4129199.999999959,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,-7,0,0,0,7,0,0,0,23802880.261577196,21154961.461577237
2025-12-17,-0.6613416036819415,-4071600.000000001,-1874076.0171016734,4921887528.7829,4430908303.9829,490979224.79999995,2733038.920083958,346.187625,252.0,255.1,255.0,385.25,335.14,280.14,8640000.0,-0.9928148984909058,-0.20599740743637085,0.23883391916751862,0.4337979257106781,0.7833219766616821,0.7261479496955872,-1,0,0,0,1,1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,-4071600.000000001,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,26619194.22086138,30690794.22086138
2025-12-18,1.0539145256226217,179884800.00000006,178010723.98289838,5180444388.7829,4655460708.7829,524983680.0,900788.4093901783,379.1691666666666,325.0,362.0,359.0,373.0,334.5,251.0,7200000.0,0.9586307406425476,0.5183264017105103,0.6297529339790344,-0.8470081090927124,-0.540212869644165,-0.8023020625114441,1,1,1,-1,-1,-1,1,1,0,-1,-1,-1,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,3523140.0,179884800.00000006,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,7,6,0,-4,-7,-6,0,0,28551480.3377775,-147810179.66222256
2025-12-19,0.3519597564348354,88243200.00000006,266253923.98289844,5232989405.5829,5082621005.5829,150368400.0,280465.4418388698,384.92366666666663,322.66,380.5,380.5,373.0,333.9,251.0,2520000.0,-0.9748695492744446,-0.9548445343971252,-0.08309133350849152,0.22578594088554382,-0.07464227825403214,0.27947911620140076,-1,-1,0,0,0,0,-1,-1,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1634983.2000000002,88243200.00000006,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,-7,-6,0,0,0,0,0,0,28573658.243084,-58034558.55691606
2025-12-22,-0.7589604465893329,0.0,266253923.98289844,5232063197.5829,4864962125.5829,367101072.0,1080920.00783887,437.8349333333333,321.6,380.5,380.5,373.0,333.4,251.0,5400000.0,0.9953418374061584,-0.8673532009124756,-0.2035141885280609,-0.9985895752906799,-0.7521297931671143,-0.7619219422340393,1,-1,0,-1,-1,-1,1,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,926208.0000000001,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,8,0,0,0,0,0,0,0,29895833.35302933,30822041.35302933
2025-12-23,2.2033202643998844,206891999.99999994,473145923.98289835,5438955197.5829,5071854125.5829,367101072.0,1180333.8433901782,435.147525,393.0,381.0,381.0,373.0,332.87,251.0,5400000.0,0.8240927457809448,-0.49437958002090454,-0.3680592179298401,-0.9944568276405334,-0.9717791080474854,-0.9557476043701172,1,-1,0,-1,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,206891999.99999994,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,28603015.723926675,-178288984.27607328
2025-12-24,-1.8770796837308454,0.0,473145923.98289835,5438955197.5829,5071854125.5829,367101072.0,1180333.8433901782,270.67695,393.0,381.0,381.0,373.0,332.3,251.0,5400000.0,0.30581459403038025,-0.1286599338054657,-0.10237305611371994,-0.9898367524147034,-0.9249632954597473,-0.9571982622146606,0,0,0,-1,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,14448602.68861755,14448602.68861755
2025-12-26,-2.112214908748322,0.0,473145923.98289835,5438955197.5829,5071854125.5829,367101072.0,1180333.8433901782,253.2591666666667,393.0,381.0,381.0,373.0,331.67,251.0,5400000.0,0.025332104414701462,-0.17680546641349792,-0.17770496010780334,-0.9920487999916077,-0.8414937257766724,-0.9440142512321472,0,0,0,-1,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,13773473.6934725,13773473.6934725
2025-12-29,-0.6629223533374358,52920000.0,526065923.98289835,5437942157.5829,5221209485.5829,216732672.00000003,899868.4015513083,320.7418,393.0,399.0,402.0,372.1,330.94,250.55,2880000.0,0.195260152220726,-0.44897598028182983,-0.5850269198417664,-0.9992718696594238,-0.9499953389167786,-0.9854357242584229,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1013040.0,52920000.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,-7,0,0,0,0,0,18537386.194339003,-33369573.805660993
2025-12-30,-0.9420561158557546,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,298.5135166666667,393.0,399.0,402.0,371.21,330.21,250.1,0.0,-0.9475290179252625,-0.8948641419410706,-0.9617910385131836,-0.999678373336792,-0.9437354803085327,-0.9990584850311279,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1131840.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,-8,0,0,0,0,0,0,0,16696238.606765252,17828078.60676525
2026-01-02,-0.6027446075997042,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,334.41450000000003,399.0,402.0,370.43,329.58,249.72,371.39,0.0,-0.9992285370826721,-0.8999518752098083,-0.7143635153770447,-0.997952401638031,-0.12842978537082672,-0.9769455194473267,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,16487357.854149,16487357.854149
2026-01-05,-0.6527224972032195,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,324.7563666666667,399.0,402.0,369.69,328.95,249.35,370.72,0.0,-0.9876323342323303,-0.9524349570274353,-0.9945145845413208,-0.9999681711196899,-0.9931764602661133,-0.9994049668312073,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,19249196.761970703,19249196.761970703
2026-01-06,-0.6529393804437145,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,317.9762,399.0,402.0,368.95,328.32,248.98,370.05,0.0,-0.9916241765022278,-0.980880856513977,-0.9994469881057739,-0.9999712109565735,-0.9972773790359497,-0.9995256066322327,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,21650059.2023766,21650059.2023766
2026-01-07,-0.6528997458984674,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,274.1542083333333,399.0,402.0,368.21,327.7,248.61,369.38,0.0,-0.9983996748924255,-0.9819580316543579,-0.9998443126678467,-0.9999746084213257,-0.9994285106658936,-0.9992654919624329,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,19352722.94402279,19352722.94402279
2026-01-08,-0.654644479932355,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,194.06564166666664,395.81,401.08,367.4,327.08,248.21,368.68,0.0,-0.9988332986831665,-0.9831299781799316,-0.9998875260353088,-0.9999827742576599,-0.9997966289520264,-0.9985236525535583,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,13939107.432631515,13939107.432631515
2026-01-09,-0.6549532144444896,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,196.36796666666663,392.13,400.08,366.55,326.39,247.79,367.94,0.0,-0.9989007711410522,-0.9849271178245544,-0.9998427033424377,-0.9999492764472961,-0.9999188780784607,-0.9990859627723694,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,14439810.230083698,14439810.230083698
2026-01-13,-0.6560510556457687,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,145.00768333333335,385.78,398.8,365.49,325.51,247.24,367.06,0.0,-0.9987276196479797,-0.9989004135131836,-0.9999516606330872,-0.999982476234436,-0.9999972581863403,-0.9999469518661499,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,9453698.480813768,9453698.480813768
2026-01-14,-0.6609830738912785,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,137.46183333333332,379.22,393.66,362.02,323.13,245.93,365.11,0.0,-0.9995067715644836,-0.9914214611053467,-0.9996722936630249,-0.9999969601631165,-0.9999921321868896,-0.9988404512405396,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,9346496.868719334,9346496.868719334
2026-01-15,-0.6611843165132354,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,143.19950833333334,372.32,388.38,358.54,320.77,244.6,363.17,0.0,-0.9997730851173401,-0.9924696683883667,-0.9997605085372925,-0.9999972581863403,-0.9999932646751404,-0.9989051818847656,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,9938273.565551585,9938273.565551585
2026-01-16,-0.6871192425991411,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,117.61296666666664,300.0,383.02,355.06,318.4,243.28,361.25,0.0,-0.9989469647407532,-0.9952929019927979,-0.9995496273040771,-0.9999845623970032,-0.9999847412109375,-0.9998939037322998,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,8143108.402422165,8143108.402422165
2026-01-19,-0.6644155365500855,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,147.51685,285.0,377.66,351.58,316.01,241.97,359.34,0.0,-0.9852948784828186,-0.9932925701141357,-0.9983172416687012,-0.9999963641166687,-0.9999760389328003,-0.9990974068641663,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,10642169.296194151,10642169.296194151
2026-01-20,-0.7096582009614987,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,176.72193333333334,285.0,310.0,300.0,313.64,240.64,357.4,0.0,-0.960922360420227,-0.9901038408279419,-0.9990904927253723,-0.9999909996986389,-0.999980628490448,-0.9994098544120789,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,13816409.511639068,13816409.511639068
2026-01-21,-0.6602056673750071,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,181.46936666666667,297.5,300.0,300.0,311.26,239.32,355.47,0.0,-0.9921345114707947,-0.9888115525245667,-0.9997473955154419,-0.9999859929084778,-0.9999748468399048,-0.9994787573814392,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,14424366.083835566,14424366.083835566
2026-01-22,-0.6530167521343999,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,188.178,297.5,310.0,300.0,370.0,370.0,370.0,0.0,-0.9873579144477844,-0.989170253276825,-0.9995979070663452,-0.9999396204948425,-0.9999602437019348,-0.9993190765380859,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,15321873.902364003,15321873.902364003
2026-01-23,-0.654158996289202,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,202.59423333333336,297.5,307.5,300.0,370.0,370.0,370.0,0.0,-0.9698982834815979,-0.9828959107398987,-0.9955269694328308,-0.9998663067817688,-0.9978664517402649,-0.9952899813652039,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,16152065.529260736,16152065.529260736
2026-01-26,-0.6030167521344,0.0,526065923.98289835,5436810317.5829,5436810317.5829,0.0,0.0,248.15596666666667,297.5,310.0,300.0,370.0,370.0,370.0,0.0,-0.7716724276542664,-0.6836152672767639,-0.4653770625591278,-0.9994121193885803,-0.27853330969810486,-0.7256660461425781,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,18671191.652228504,18671191.652228504
2026-01-27,-1.3855203912416758,0.0,526065923.98289835,5435496317.5829,5183964317.5829,251532000.0,0.0,262.064375,297.5,307.5,300.0,370.0,370.0,370.0,3960000.0,0.23005947470664978,-0.2508545219898224,0.7263355851173401,-0.9942890405654907,0.9836958050727844,-0.41846251487731934,0,0,1,-1,1,0,0,0,1,0,1,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,1314000.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,6,0,5,0,0,0,20876820.15414875,22190820.15414875
2026-01-28,-1.4721536975333869,0.0,526065923.98289835,5435496317.5829,5183964317.5829,251532000.0,0.0,258.02823333333333,290.0,295.0,300.0,370.0,370.0,370.0,3960000.0,-0.03680773451924324,-0.5168386697769165,0.5253209471702576,-0.9898294806480408,0.9795969724655151,-0.39189937710762024,0,-1,1,-1,1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,20630197.394927736,20630197.394927736
2026-01-29,-1.8651906496550217,0.0,526065923.98289835,5434979717.5829,5062563317.5829,372416400.0,0.0,246.27239166666664,287.0,295.0,300.0,370.0,370.0,370.0,5760000.0,0.5134435892105103,-0.3825209140777588,0.7467255592346191,-0.9876439571380615,0.9926190972328186,-0.49683669209480286,1,0,1,-1,1,-1,1,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,516600.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,5,0,0,0,0,0,0,0,19836117.900371604,20352717.900371604
2026-01-30,-2.9255907710114974,-4193999.9999999716,521871923.98289835,5429738923.9829,5102871883.9829,326867040.0,794168.4984132499,206.1265,287.0,295.0,300.0,367.3,367.67,368.19,5400000.0,-0.7315148711204529,-0.6286830306053162,0.7520473599433899,-0.6977422833442688,0.9139596223831177,0.8016998767852783,-1,-1,1,-1,1,1,-1,0,0,0,0,1,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,1046793.6,-4193999.9999999716,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,-5,0,0,0,0,4,1,0,15997667.713633,21238461.313632973
